date,evi
2000-02-18,0.202051736745887
2000-03-05,0.194905126243305
2000-03-21,0.190315214067278
2000-04-06,0.190075697109235
2000-04-22,0.185259527478172
2000-05-08,0.184643012704174
2000-05-24,0.220052485758674
2000-06-09,0.226220928443191
2000-06-25,0.245902827763496
2000-07-11,0.251735289634147
2000-07-27,0.264682026817947
2000-08-12,0.273385693069307
2000-08-28,0.269569335647
2000-09-13,0.25381080810608
2000-09-29,0.235782927454499
2000-10-15,0.221191577608143
2000-10-31,0.223499408284024
2000-11-16,0.213561968564803
2000-12-02,0.223346925566343
2000-12-18,0.297186454592099
2001-01-01,0.391037215909091
2001-01-17,0.346297073536769
2001-02-02,0.296763248308173
2001-02-18,0.28431102769868
2001-03-06,0.305346547314578
2001-03-22,0.2988337913486
2001-04-07,0.374422798459564
2001-04-23,0.369108550947261
2001-05-09,0.349435618556701
2001-05-25,0.310753300670449
2001-06-10,0.294418715305313
2001-06-26,0.258806704633704
2001-07-12,0.24231636927851
2001-07-28,0.228279969496696
2001-08-13,0.236100650026001
2001-08-29,0.213011179329752
2001-09-14,0.201506713426854
2001-09-30,0.19890178708195
2001-10-16,0.210544319918492
2001-11-01,0.20909346473029
2001-11-17,0.199723011800923
2001-12-03,0.194663333333334
2001-12-19,0.248127646906549
2002-01-01,0.306564048106448
2002-01-17,0.269191451241361
2002-02-02,0.280846530612245
2002-02-18,0.334828343210513
2002-03-06,0.309096943453897
2002-03-22,0.254030382712835
2002-04-07,0.235747213114754
2002-04-23,0.221009476372925
2002-05-09,0.222347579001019
2002-05-25,0.232797303543914
2002-06-10,0.244979548949257
2002-06-26,0.262670686983471
2002-07-12,0.243503860807722
2002-07-28,0.265676060683981
2002-08-13,0.257291002570694
2002-08-29,0.231785034359888
2002-09-14,0.221524784373415
2002-09-30,0.195421434039296
2002-10-16,0.18926475006475
2002-11-01,0.210717158108795
2002-11-17,0.219066147273184
2002-12-03,0.251489804118533
2002-12-19,0.242605769721726
2003-01-01,0.219795199798945
2003-01-17,0.229161546060756
2003-02-02,0.249334793814433
2003-02-18,0.227568571428572
2003-03-06,0.30669674692623
2003-03-22,0.248708904810645
2003-04-07,0.288301659959759
2003-04-23,0.317198712004121
2003-05-09,0.27285563813429
2003-05-25,0.238542344862665
2003-06-10,0.238372450025628
2003-06-26,0.230532041804741
2003-07-12,0.233415447991761
2003-07-28,0.226086810673443
2003-08-13,0.203860916580845
2003-08-29,0.193716813243663
2003-09-14,0.205058542199488
2003-09-30,0.190349334357399
2003-10-16,0.186723789583879
2003-11-01,0.180101976386037
2003-11-17,0.184706900050736
2003-12-03,0.206248816492746
2003-12-19,0.25438201743462
2004-01-01,0.234522420382166
2004-01-17,0.201905561250641
2004-02-02,0.270423541247485
2004-02-18,0.298425541237113
2004-03-05,0.32013610542477
2004-03-21,0.334028542251723
2004-04-06,0.321190690614723
2004-04-22,0.335685783563042
2004-05-08,0.336704308797127
2004-05-24,0.312264120550792
2004-06-09,0.299398110766046
2004-06-25,0.298020890585242
2004-07-11,0.276441343934342
2004-07-27,0.259026518063029
2004-08-12,0.228564790174002
2004-08-28,0.211733230848066
2004-09-13,0.23605225341231
2004-09-29,0.219671786437247
2004-10-15,0.212464547803618
2004-10-31,0.196571546961326
2004-11-16,0.206575089422586
2004-12-02,0.211716128205128
2004-12-18,0.263001735579377
2005-01-01,0.304782527975585
2005-01-17,0.336231253183902
2005-02-02,0.391573762123532
2005-02-18,0.379871530977983
2005-03-06,0.376785978147763
2005-03-22,0.381303696150905
2005-04-07,0.40541763952893
2005-04-23,0.413949439633214
2005-05-09,0.406057667608528
2005-05-25,0.372278853601859
2005-06-10,0.366355665650406
2005-06-26,0.347567584415584
2005-07-12,0.342657997936016
2005-07-28,0.337911013670364
2005-08-13,0.303315821656051
2005-08-29,0.270630428055699
2005-09-14,0.246544887393218
2005-09-30,0.224708144566047
2005-10-16,0.219381984065793
2005-11-01,0.20979197656648
2005-11-17,0.233663722478239
2005-12-03,0.30842414507772
2005-12-19,0.326340718870347
2006-01-01,0.278746773782198
2006-01-17,0.288539929683576
2006-02-02,0.307608450704225
2006-02-18,0.284785405264529
2006-03-06,0.285661491160645
2006-03-22,0.24522767311609
2006-04-07,0.226458152589946
2006-04-23,0.246376714431935
2006-05-09,0.229283234916559
2006-05-25,0.235371812080537
2006-06-10,0.235194530046225
2006-06-26,0.227695933503836
2006-07-12,0.226571849385246
2006-07-28,0.215382808902533
2006-08-13,0.197727813880946
2006-08-29,0.193846329113924
2006-09-14,0.207581170158406
2006-09-30,0.197148740137439
2006-10-16,0.180867634215258
2006-11-01,0.176188421586015
2006-11-17,0.170433750638733
2006-12-03,0.17466483627204
2006-12-19,0.172488147586556
2007-01-01,0.19565612033195
2007-01-17,0.248373955147809
2007-02-02,0.233066750756811
2007-02-18,0.339636971560338
2007-03-06,0.386042107982433
2007-03-22,0.324117461928934
2007-04-07,0.277318880940215
2007-04-23,0.256505547150781
2007-05-09,0.345239744897959
2007-05-25,0.353364060860441
2007-06-10,0.357348558187436
2007-06-26,0.33760563813429
2007-07-12,0.294776877572017
2007-07-28,0.258021835847609
2007-08-13,0.226515738375064
2007-08-29,0.213655601127916
2007-09-14,0.200024968120377
2007-09-30,0.188672727272727
2007-10-16,0.189148270481144
2007-11-01,0.187788462509467
2007-11-17,0.196120303797469
2007-12-03,0.209470449293967
2007-12-19,0.202030121396055
2008-01-01,0.276066352281417
2008-01-17,0.241533154670751
2008-02-02,0.230391435897436
2008-02-18,0.280232560483871
2008-03-05,0.320659712967709
2008-03-21,0.345823658410733
2008-04-06,0.348222297122116
2008-04-22,0.351258059548255
2008-05-08,0.345395005122951
2008-05-24,0.353716675271038
2008-06-09,0.342168181818182
2008-06-25,0.312841477707006
2008-07-11,0.287391211888291
2008-07-27,0.25985343550447
2008-08-12,0.245222894333844
2008-08-28,0.223887631241997
2008-09-13,0.213499416983524
2008-09-29,0.19729208836373
2008-10-15,0.193656580937973
2008-10-31,0.182947097591888
2008-11-16,0.19369602632245
2008-12-02,0.17947348349117
2008-12-18,0.168819589216945
2009-01-01,0.177271704343409
2009-01-17,0.201611224230084
2009-02-02,0.248855774079677
2009-02-18,0.240291594276955
2009-03-06,0.268812216723105
2009-03-22,0.33009468412943
2009-04-07,0.364672107438017
2009-04-23,0.353146777920411
2009-05-09,0.345673273195876
2009-05-25,0.324818674852904
2009-06-10,0.299586546184739
2009-06-26,0.301136137471146
2009-07-12,0.293516770025839
2009-07-28,0.283540385109114
2009-08-13,0.299160728018457
2009-08-29,0.276853612644255
2009-09-14,0.251060459770115
2009-09-30,0.247816939040208
2009-10-16,0.211881924415714
2009-11-01,0.208598036215251
2009-11-17,0.225082256410256
2009-12-03,0.226547464968153
2009-12-19,0.263859708365311
2010-01-01,0.276426372776489
2010-01-17,0.253848357984457
2010-02-02,0.227788634046891
2010-02-18,0.224659954807934
2010-03-06,0.253414417650077
2010-03-22,0.29851769211131
2010-04-07,0.291022045220966
2010-04-23,0.245821882114849
2010-05-09,0.238565906242166
2010-05-25,0.276468899273105
2010-06-10,0.312734907120743
2010-06-26,0.33970798393171
2010-07-12,0.327910232093836
2010-07-28,0.330647027302883
2010-08-13,0.292134214539908
2010-08-29,0.280176157407407
2010-09-14,0.280346273136568
2010-09-30,0.255703738796415
2010-10-16,0.230914087351679
2010-11-01,0.205573587317821
2010-11-17,0.196285469867211
2010-12-03,0.221084346271706
2010-12-19,0.286578992228629
2011-01-01,0.302032033854835
2011-01-17,0.268052611752888
2011-02-02,0.366988805584281
2011-02-18,0.380559934026896
2011-03-06,0.372335935085008
2011-03-22,0.335767743616467
2011-04-07,0.339624871399177
2011-04-23,0.392292044875064
2011-05-09,0.392966427840327
2011-05-25,0.378075633478372
2011-06-10,0.372069422110553
2011-06-26,0.360074656290532
2011-07-12,0.353657427490542
2011-07-28,0.331227927014699
2011-08-13,0.312865411222137
2011-08-29,0.319167924528302
