c5_evi_time,c5_mean_evi
732235,0.216521239885769
732251,0.211170579141396
732267,0.223538438617402
732283,0.242997315276788
732299,0.266919791912982
732313,0.309863955418544
732329,0.384545262905737
732345,0.439789655172414
732361,0.398830383375135
732377,0.39559000833631
732393,0.411184149821641
732409,0.416615257265364
732425,0.414040935114503
732441,0.414808443430219
732457,0.3956113576712
732473,0.386598160754807
732489,0.377651108726753
732505,0.361793021032505
732521,0.351302929966651
732537,0.316160845741513
732553,0.28284337637494
732569,0.2579
732585,0.231216221374046
732601,0.235397884293569
732617,0.229104155256578
732633,0.232709580052493
732649,0.30578122605364
732665,0.251235314312774
732678,0.264480571428571
732694,0.286266369789811
732710,0.325947918902802
732726,0.293979241469504
732742,0.308972778174887
732758,0.265608190883191
732774,0.267387338902148
732790,0.284090052480916
732806,0.26758478829686
732822,0.259653165459081
732838,0.263239028455769
732854,0.245277650974798
732870,0.230306666666667
732886,0.220775307609605
732902,0.210080154486037
732918,0.205823419148179
732934,0.204278418471109
732950,0.194317823080591
732966,0.1858603965126
732982,0.186425888385404
732998,0.17724023139313
733014,0.230618113522538
733030,0.216891419694073
733043,0.263729748719781
733059,0.326763872590109
733075,0.306296928776291
733091,0.384906632409178
733107,0.382886273573645
733123,0.365422007399451
733139,0.324865765550239
733155,0.320352194188688
733171,0.377734568636796
733187,0.370131326737394
733203,0.370815551839464
733219,0.352795354406131
733235,0.309874151280524
733251,0.282761434016198
733267,0.253571349928196
733283,0.239052545994065
733299,0.227073269346131
733315,0.210187287632173
733331,0.209530553894006
733347,0.204870570784384
733363,0.209833832976445
733379,0.227297699642432
733395,0.199748988576868
733408,0.267103131325158
733424,0.237736816988785
733440,0.226436551312649
733456,0.302332913198573
733472,0.327028206352998
733488,0.344686349509921
733504,0.324109285714286
733520,0.331267756953564
733536,0.304726462162807
733552,0.29068302631579
733568,0.301063470211251
733584,0.272775713092254
733600,0.253205155131265
733616,0.23223379811703
733632,0.227627974199713
733648,0.213035883337318
733664,0.206131317108089
733680,0.194415947355941
733696,0.202045120934112
733712,0.191160948861604
733728,0.209540212715105
733744,0.194486178571429
733760,0.189920517097581
733774,0.178865125148987
733790,0.221211781574859
733806,0.230442239125267
733822,0.22873776849642
733838,0.246944395315488
733854,0.305781166507633
733870,0.347814065855405
733886,0.351917979002625
733902,0.36228159809183
733918,0.336495246058289
733934,0.312216903073286
733950,0.315482044858029
733966,0.286955544955879
733982,0.269271527281391
733998,0.29175397204635
734014,0.264502079372623
734030,0.237483693330168
734046,0.235948803827751
734062,0.208814917915774
734078,0.237390099952404
734094,0.256731703827352
734110,0.281006033559443
734126,0.290539050226137
734139,0.31130197760305
734155,0.263777658444471
734171,0.25047497621313
734187,0.249456980906921
734203,0.278175134232192
734219,0.296968619745147
734235,0.281167168818748
734251,0.264649498687037
734267,0.272268101597901
734283,0.292719270212259
734299,0.310028406246275
734315,0.319413859857482
734331,0.30588216287111
734347,0.303976162721542
734363,0.262987307646427
734379,0.260332721420909
734395,0.256696222829315
734411,0.232209045405792
734427,0.219204792560801
734443,0.199755015561408
734459,0.191962233345251
734475,0.229442422087925
734491,0.29286775
734504,0.296804401240458
734520,0.265422010869566
734536,0.342274511672225
734552,0.375955103744336
734568,0.36551197368421
734584,0.348565138273674
734600,0.378863612534255
734616,0.419164133158334
734632,0.397689775294257
734648,0.383189141024117
734664,0.371491437745273
734680,0.376928806682578
734696,0.36239780115853
734712,0.336175898292945
734728,0.319719679770582
734744,0.324266089138487
734760,0.3308604695281
734776,0.311242378158304
734792,0.294692576263108
734808,0.284370438826616
734824,0.250098611275964
734840,0.265122438851471
734856,0.302923732034683
734869,0.357204975065306
734885,0.38618803947212
734901,0.365276754699025
734917,0.362766440959848
734933,0.326764661743688
734949,0.346531423487545
734965,0.373406853213184
734981,0.406343482931487
734997,0.382939458298533
735013,0.376024223231357
735029,0.379442377939597
735045,0.348871151327539
735061,0.312619036231018
735077,0.298786249701599
735093,0.280570904761905
735109,0.255468194361128
735125,0.262473017005589
735141,0.253073237597911
735157,0.258121322745051
735173,0.29505490943756
735189,0.294281413612565
735205,0.251860573731626
735221,0.318099417013682
735235,0.289473918226249
735251,0.335311273511441
735267,0.444066082707663
735283,0.412317617569825
735299,0.379106238049714
735315,0.376594391521791
735331,0.368081045595608
735347,0.326006985074627
735363,0.302855521069596
735379,0.299509786625343
735395,0.286905673420739
735411,0.263342488347078
735427,0.257360530402581
735443,0.249217785194898
735459,0.230427321556458
735475,0.224152182704888
735491,0.202363683263347
735507,0.192016854867467
735523,0.201664582094876
735539,0.218150847862431
735555,0.248729491930664
735571,0.252058930697785
735587,0.234342343415099
735600,0.276231163849934
735616,0.349645734399236
735632,0.355468911670045
735648,0.398133845238095
735664,0.396907879435149
735680,0.357055713094245
735696,0.310779447158347
735712,0.276471148624719
735728,0.28269740090197
735744,0.277612057839388
735760,0.281446810540122
735776,0.262296804308797
735792,0.251671817425413
735808,0.248328928399808
735824,0.234454194550669
735840,0.215725786088614
735856,0.211230517776187
735872,0.207117129574443
735888,0.229661382839462
735904,0.233296645099449
735920,0.206588203785264
735936,0.261453304649217
735952,0.259056111841319
735965,0.215453529481552
735981,0.212523360901354
735997,0.25180493974466
736013,0.3356003452792
736029,0.349136926742109
736045,0.335171982399809
736061,0.304281698721778
736077,0.296822010253964
736093,0.27967376815044
736109,0.261449594755661
736125,0.254157684964201
736141,0.247605414991724
736157,0.242070840808515
736173,0.230756924180818
736189,0.211361933714831
736205,0.199299209296753
736221,0.19498353221957
736237,0.187108952562121
736253,0.189499822401137
736269,0.232892952175476
736285,0.271040511166846
736301,0.247045388551708
736317,0.238900225492523
736330,0.22840015509425
736346,0.215004587915336
736362,0.198991356414513
736378,0.199335804095318
736394,0.193953701485385
736410,0.226335489635454
736426,0.233204755077658
736442,0.206717894234213
736458,0.202421765056649
736474,0.211294997029115
736490,0.209120719544051
736506,0.217550632760268
736522,0.238003143979993
736538,0.242406895728943
736554,0.234202263301339
736570,0.213847877414739
736586,0.193433551769332
736602,0.191308506075769
736618,0.202181213424101
736634,0.184813523513965
736650,0.196395278609946
736666,0.195805188623111
736682,0.256008172733762
736696,0.308068896559933
736712,0.303361415060457
736728,0.302307062045969
736744,0.408373354156655
736760,0.436026366674624
736776,0.418835488505748
736792,0.41943976119403
736808,0.353086575735822
736824,0.315307655502393
736840,0.331634878455672
736856,0.357600321888412
736872,0.337055952952472
736888,0.317250850684116
736904,0.303753789411065
736920,0.280793860276585
736936,0.267614951155587
736952,0.23259814726273
736968,0.221663826232247
736984,0.216453380952381
737000,0.207447059528087
737016,0.217625468253033
737032,0.247480772900764
737048,0.294847354025449
737061,0.318021075911536
737077,0.293172334843787
737093,0.303348435455086
737109,0.316509804860529
737125,0.294158669522789
737141,0.260748295589988
737157,0.26170652561512
737173,0.273676061729872
737189,0.256125212498503
737205,0.239222974261201
737221,0.238620831839369
737237,0.23988411259542
737253,0.22769453937149
737269,0.22363618264187
737285,0.213155923945336
737301,0.197142220633786
737317,0.212484774055085
737333,0.206699664067187
737349,0.258384182273649
737365,0.290960906818993
737381,0.262380137963844
737397,0.258784964370546
737413,0.281221124910437
737426,0.279059177101968
737442,0.360767660030993
737458,0.406317821547224
737474,0.389201181243288
737490,0.425601453938744
737506,0.381732316491897
737522,0.35925088074268
737538,0.33331709034491
737554,0.326644710101614
737570,0.321667816640802
737586,0.337789817449028
737602,0.340772050578552
737618,0.329992677699726
737634,0.327649994006952
737650,0.292959309362762
737666,0.268557502685926
737682,0.250182287157287
737698,0.272578568864425
737714,0.310195489798353
737730,0.285344837408023
737746,0.331433289599237
737762,0.319763098793454
737778,0.346859063282088
737791,0.309559983341266
737807,0.259333991906689
737823,0.252111485598183
737839,0.246699129916567
737855,0.309186959628438
737871,0.293549832655989
737887,0.295145337467207
737903,0.270715793878527
737919,0.274469374703932
737935,0.244943840838695
737951,0.233686775080713
737967,0.233725508008606
737983,0.21650851266199
737999,0.214800238920081
738015,0.216336997032641
738031,0.2059328313613
738047,0.194932931487228
738063,0.185065641759027
738079,0.190885574630424
738095,0.172395686461943
738111,0.168257273918742
738127,0.166890506857484
738143,0.167411358760429
738157,0.162904588796186
738173,0.191312665474061
738189,0.224570409384726
738205,0.273329313654908
738221,0.326793110472082
738237,0.324417846519928
738253,0.384619411694652
738269,0.35514215262779
738285,0.324857914827627
738301,0.290456409031179
738317,0.288215964285715
738333,0.275659911472665
738349,0.273692779697367
738365,0.273385481393975
738381,0.265653929636256
738397,0.247003765740081
738413,0.225749904761905
738429,0.212241955949246
738445,0.207355118016843
738461,0.211277104136947
738477,0.202589711148245
738493,0.18385619490112
738509,0.195246261014527
738522,0.236511599569944
738538,0.306740782256141
738554,0.342500166448698
738570,0.364374892447419
738586,0.38654246819641
738602,0.359411989491283
738618,0.303923883981857
738634,0.286050851291821
738650,0.30327148139313
738666,0.313799014602873
738682,0.318968783510068
738698,0.309495436129647
738714,0.29116498445348
738730,0.262762429884235
738746,0.245224803711635
738762,0.225714574124955
738778,0.199768737331585
738794,0.202209582984825
738810,0.196276099265149
738826,0.183718793144489
738842,0.234506656346749
738858,0.22298149389514
738874,0.284237270560191
738887,0.35811595553962
738903,0.334004891110318
738919,0.330655999522901
738935,0.283091037116601
738951,0.324695643894311
738967,0.354862507434281
738983,0.311422800333373
738999,0.259381365644025
739015,0.25781079593058
739031,0.245777765791682
739047,0.243092482100238
739063,0.237010018993353
739079,0.220167600284833
739095,0.213160116569525
739111,0.209662908438061
739127,0.190843838721222
