date,evi
2000-02-18,0.231630515648655
2000-03-05,0.22900055516146
2000-03-21,0.220854865730475
2000-04-06,0.21093721475992
2000-04-22,0.203148332562086
2000-05-08,0.21182425915076
2000-05-24,0.211533602539996
2000-06-09,0.198100409079725
2000-06-25,0.186969902195977
2000-07-11,0.184529825477786
2000-07-27,0.179792052816684
2000-08-12,0.161910626963109
2000-08-28,0.169172269658765
2000-09-13,0.162155718863623
2000-09-29,0.158850032318631
2000-10-15,0.156570110837439
2000-10-31,0.156280029531192
2000-11-16,0.184802919145526
2000-12-02,0.254803205049262
2000-12-18,0.294223878481637
2001-01-01,0.352344560959813
2001-01-17,0.304903929497469
2001-02-02,0.283597503005641
2001-02-18,0.292672094384376
2001-03-06,0.300343963819837
2001-03-22,0.304359422609338
2001-04-07,0.303545297516597
2001-04-23,0.284824142194745
2001-05-09,0.261529026303646
2001-05-25,0.241898620305636
2001-06-10,0.216500487323423
2001-06-26,0.2065241764343
2001-07-12,0.202152117614492
2001-07-28,0.187813430395755
2001-08-13,0.180642176598949
2001-08-29,0.175102211831298
2001-09-14,0.172243112095757
2001-09-30,0.177397865403543
2001-10-16,0.190289818607373
2001-11-01,0.198145648685348
2001-11-17,0.22969053121341
2001-12-03,0.212523060609786
2001-12-19,0.277844968282318
2002-01-01,0.313792402299911
2002-01-17,0.277111594963274
2002-02-02,0.312047286034997
2002-02-18,0.352019234561815
2002-03-06,0.328554611605772
2002-03-22,0.280308468401716
2002-04-07,0.266390778133465
2002-04-23,0.244206581257122
2002-05-09,0.224440323475046
2002-05-25,0.212460671087371
2002-06-10,0.212029668336766
2002-06-26,0.196361318492098
2002-07-12,0.190111068361599
2002-07-28,0.186562719891745
2002-08-13,0.179112605844135
2002-08-29,0.176708194950306
2002-09-14,0.181242465584676
2002-09-30,0.174042735805509
2002-10-16,0.177753780063438
2002-11-01,0.181306967869014
2002-11-17,0.197355598978368
2002-12-03,0.229135781538462
2002-12-19,0.24684136169165
2003-01-01,0.237381489584617
2003-01-17,0.240491234066138
2003-02-02,0.271631821552151
2003-02-18,0.248369350905893
2003-03-06,0.378955573659616
2003-03-22,0.317595958074629
2003-04-07,0.312177395343115
2003-04-23,0.29897515020798
2003-05-09,0.262855603103257
2003-05-25,0.235413119542492
2003-06-10,0.230567699756376
2003-06-26,0.219228239100293
2003-07-12,0.208151788682963
2003-07-28,0.207756357483465
2003-08-13,0.192526807433476
2003-08-29,0.177459575057737
2003-09-14,0.188658025413039
2003-09-30,0.168095619293554
2003-10-16,0.16347864448552
2003-11-01,0.160350403275459
2003-11-17,0.192623268058378
2003-12-03,0.227847892177981
2003-12-19,0.289771533296372
2004-01-01,0.258588926226223
2004-01-17,0.244426306217441
2004-02-02,0.237653966982875
2004-02-18,0.281230191929134
2004-03-05,0.300751222595665
2004-03-21,0.254190974896042
2004-04-06,0.25134921749846
2004-04-22,0.246387288842222
2004-05-08,0.23168877202694
2004-05-24,0.230284997697621
2004-06-09,0.224078830452598
2004-06-25,0.205075632580188
2004-07-11,0.197328474534467
2004-07-27,0.183000381210034
2004-08-12,0.173944359140382
2004-08-28,0.165326637110926
2004-09-13,0.168541129230769
2004-09-29,0.167594201918347
2004-10-15,0.170091294999386
2004-10-31,0.189244688859409
2004-11-16,0.181062317549089
2004-12-02,0.202225728797906
2004-12-18,0.225130841409013
2005-01-01,0.248301931251156
2005-01-17,0.291138492051289
2005-02-02,0.301681367647966
2005-02-18,0.309139727040266
2005-03-06,0.326025416679503
2005-03-22,0.345441144851872
2005-04-07,0.324519115022464
2005-04-23,0.314972397549186
2005-05-09,0.294843617185332
2005-05-25,0.262349015614392
2005-06-10,0.273894544445814
2005-06-26,0.23546137427621
2005-07-12,0.239627386965627
2005-07-28,0.207871406168322
2005-08-13,0.207013312368972
2005-08-29,0.19512318996526
2005-09-14,0.179566611351833
2005-09-30,0.172167134779669
2005-10-16,0.182885258166815
2005-11-01,0.180995149219255
2005-11-17,0.238154702430331
2005-12-03,0.277968086090469
2005-12-19,0.279168749421457
2006-01-01,0.275143909068446
2006-01-17,0.348239918558737
2006-02-02,0.365306725119213
2006-02-18,0.353577222598732
2006-03-06,0.327875082371055
2006-03-22,0.291674123930964
2006-04-07,0.261767265389118
2006-04-23,0.259892436845348
2006-05-09,0.238153970801568
2006-05-25,0.245061676609878
2006-06-10,0.240646736188015
2006-06-26,0.238552609391347
2006-07-12,0.233544581204998
2006-07-28,0.211949174978451
2006-08-13,0.202254666543335
2006-08-29,0.204474179747615
2006-09-14,0.202896138461539
2006-09-30,0.192775255416052
2006-10-16,0.18625770332276
