c2_evi_time,c2_mean_evi
732393,0.357816431154381
732409,0.337393616133518
732425,0.345356436938315
732441,0.32531270891849
732457,0.30274935788506
732473,0.296981910331384
732489,0.25283536694178
732505,0.265897414802833
732521,0.262083638743455
732537,0.242466290663993
732553,0.2186434688377
732569,0.212220042288003
732585,0.190745748209259
732601,0.192417849480343
732617,0.191569522034276
732633,0.228695684755961
732649,0.285327642661907
732665,0.285839049581025
732678,0.280108130081301
732694,0.322472058291848
732710,0.334567517446548
732726,0.328773993213928
732742,0.316493178018058
732758,0.27221902548976
732774,0.254358043048478
732790,0.257677997273309
732806,0.242057955431754
732822,0.249162579010386
732838,0.24363964139544
732854,0.244835005154783
732870,0.247228236439499
732886,0.223896856204055
732902,0.207242175885972
732918,0.209369648810847
732934,0.207536447610038
732950,0.19953057133311
732966,0.190785787423483
732982,0.185749373871998
732998,0.182202465357004
733014,0.202553437134422
733030,0.20978114557808
733043,0.257099552305212
733059,0.318001425945525
733075,0.281057649155043
733091,0.335963648753895
733107,0.363116277577887
733123,0.324327846132481
733139,0.283436405325032
733155,0.284574387261713
733171,0.311171460793049
733187,0.299472855631057
733203,0.293564584492156
733219,0.294059165113886
733235,0.262716247330023
733251,0.237219877089069
733267,0.236586705234466
733283,0.204081887180627
733299,0.19272433185631
733315,0.184721034012089
733331,0.191116419739334
733347,0.199353809867362
733363,0.228417636429346
733379,0.250184987326964
733395,0.231007545335889
733408,0.249337274649455
733424,0.270016235987874
733440,0.245451627803439
733456,0.292940287629698
733472,0.337454483409166
733488,0.34491657493885
733504,0.370040306306807
733520,0.353613001694304
733536,0.317450881836672
733552,0.318847912961316
733568,0.302017621378122
733584,0.277759224922743
733600,0.266766444692115
733616,0.239067373282146
733632,0.216059679621117
733648,0.200139457068951
733664,0.211232125940374
733680,0.192067320971155
733696,0.185072552345466
733712,0.18455899922205
733728,0.192461674462634
733744,0.193853260476627
733760,0.180512994020304
733774,0.199200748552983
733790,0.270727845534102
733806,0.265059864153885
733822,0.240857264933474
733838,0.274382495406714
733854,0.33297763110257
733870,0.339160400779293
733886,0.317875747388309
733902,0.323403757161133
733918,0.289987762773214
733934,0.2617521494755
733950,0.26975289543119
733966,0.246280364788967
733982,0.230585032423256
733998,0.24703057639931
734014,0.233199721820407
734030,0.204731536515526
734046,0.202853037090626
734062,0.179892699997212
734078,0.187560264550265
734094,0.171978833171274
734110,0.194907337479433
734126,0.209719184879572
734139,0.215381662632501
734155,0.223931381126187
734171,0.20783783888997
734187,0.208549481865285
734203,0.217206680974413
734219,0.22187285936545
734235,0.227592367112173
734251,0.202565631873486
734267,0.207686507936508
734283,0.226680775219663
734299,0.256461586180038
734315,0.278909215036086
734331,0.289271276477457
734347,0.279851492100643
734363,0.243768953128917
734379,0.241440107873666
734395,0.230202448038236
734411,0.220702808316402
734427,0.199655611734637
734443,0.187659490006125
734459,0.182119617624927
734475,0.198195436077253
734491,0.247765335894652
734504,0.252630242721149
734520,0.23531943308576
734536,0.354599235048679
734552,0.34298697331851
734568,0.341391055396503
734584,0.337552288272257
734600,0.310312810457516
734616,0.360957424668206
734632,0.364155624285993
734648,0.342782730364012
734664,0.341933683301771
734680,0.328068262874285
734696,0.318882818012612
734712,0.2919870973131
734728,0.277070454671935
734744,0.289877079914327
734760,0.286818822549291
734776,0.269794283169584
734792,0.258609661781914
734808,0.241695842475074
734824,0.2225239396218
734840,0.229892831870735
734856,0.28856323144591
734869,0.33549841017488
734885,0.32715690331192
734901,0.319554144645341
734917,0.326649794009576
734933,0.29228889539096
734949,0.307896071229828
734965,0.343613958408731
734981,0.356492607339758
734997,0.31887061934586
735013,0.30261793816726
735029,0.288385798092696
735045,0.252167910613903
735061,0.238559164720276
735077,0.231536824361975
735093,0.223265521462152
735109,0.206690082989863
735125,0.20473327403619
735141,0.19459314129708
735157,0.196413029325024
735173,0.221552165924276
735189,0.239392230660102
735205,0.237586551398232
735221,0.299056000111062
735235,0.290069889302998
735251,0.318941933240613
735267,0.385692631490974
735283,0.395809912917675
735299,0.340413590991241
735315,0.306524684619455
735331,0.328159104452674
735347,0.277210287413832
735363,0.250495059052383
735379,0.243860783440908
735395,0.227925377626665
735411,0.213825632734976
735427,0.206151353604981
735443,0.197952343858673
735459,0.19359521702838
735475,0.194535720852486
735491,0.177792610851158
735507,0.165667549226832
735523,0.170599510240427
735539,0.191201814443302
735555,0.206411249512345
735571,0.195630671415454
735587,0.187279361856015
735600,0.192878347443466
735616,0.3261614524207
735632,0.320725096223574
735648,0.35318554022477
735664,0.332516290726817
735680,0.300926940207103
735696,0.288908949362153
735712,0.264528252032521
735728,0.255394095079232
735744,0.272630982269602
735760,0.247520795081511
735776,0.234564642757854
735792,0.225590336672231
735808,0.226833914059891
735824,0.197741214226174
735840,0.194485178069222
735856,0.186357419049739
735872,0.177618862783262
735888,0.176094059708967
735904,0.171354485557811
735920,0.170730929553981
735936,0.230329091567541
735952,0.265645633333334
735965,0.212831382697498
735981,0.212064346009194
735997,0.273292052537846
736013,0.310802040134709
736029,0.30481135099043
736045,0.286075727669512
736061,0.256143146755778
736077,0.25859139091263
736093,0.236245877090626
736109,0.233526454467043
736125,0.229357785688461
736141,0.223847128806664
736157,0.198830181919178
736173,0.207788539519857
736189,0.185561600089017
736205,0.177523384512498
736221,0.171380309427254
736237,0.168080163383256
736253,0.172138005683717
736269,0.219846781545303
736285,0.220139710749548
736301,0.205664007457288
736317,0.217506067609712
736330,0.209196661008932
736346,0.202567944716897
736362,0.19823779492465
736378,0.213745203116305
736394,0.209148877139279
736410,0.251397296620078
736426,0.238145742194023
736442,0.210579098793573
736458,0.200580883704095
736474,0.202805687164212
736490,0.194946081923419
736506,0.188572229635808
736522,0.184153681399683
736538,0.174438610221417
736554,0.172179698430837
736570,0.167141662722387
736586,0.160420313891363
736602,0.165597918405967
736618,0.164362863895454
736634,0.15544187853304
736650,0.155683575819957
736666,0.170718075980392
736682,0.205059219650764
736696,0.267382309295539
736712,0.274285538812913
736728,0.289032494151721
736744,0.320938418503675
736760,0.319301234086414
736776,0.326366548805614
736792,0.317592968336628
736808,0.269582214858543
736824,0.255228056914184
736840,0.255177055204476
736856,0.260457600913725
736872,0.243298555966723
736888,0.224807757181029
736904,0.215199696708311
736920,0.199403147504519
736936,0.194129272226703
736952,0.17772836389948
736968,0.172863929953507
736984,0.169674156303036
737000,0.167724385160484
737016,0.166446456407972
737032,0.172507668166417
737048,0.209473082271792
737061,0.237922798216276
737077,0.217992480449725
737093,0.22791913217735
737109,0.213891312569521
737125,0.195701163339534
737141,0.193378405639611
737157,0.183310693190683
737173,0.19482330556871
737189,0.186433020182872
737205,0.18130151730282
737221,0.188125500459392
737237,0.18933018873169
737253,0.182862661027795
737269,0.183190231469876
737285,0.171308537432932
737301,0.161591285753957
737317,0.1623687484345
737333,0.15963281637199
737349,0.192122750689204
737365,0.196735257927118
737381,0.181301957553756
737397,0.19572145935875
737413,0.196426018861101
737426,0.19069818848633
737442,0.278773599554752
737458,0.324623501072156
737474,0.327592997191089
737490,0.35723681249826
737506,0.335467391546472
737522,0.31070961767723
737538,0.309041570059079
737554,0.274458904071467
737570,0.265185635190028
737586,0.255165130718044
737602,0.243447101489551
737618,0.235783292034413
737634,0.23583090301934
737650,0.223446130960656
737666,0.21736434082616
737682,0.191769091871708
737698,0.234724689747077
737714,0.258344784832647
737730,0.227402759735735
737746,0.269059570975461
737762,0.281062681169499
737778,0.284266545201669
737791,0.255147304405912
737807,0.235644611563791
737823,0.225787310833032
737839,0.222076411469933
737855,0.267816812336469
737871,0.233999443455031
737887,0.23996396499345
737903,0.221032215999331
737919,0.230173350952844
737935,0.202875519399249
737951,0.192582342477556
737967,0.192458134218083
737983,0.182551315862683
737999,0.171265629695587
738015,0.177342490658636
738031,0.164343889399382
738047,0.164034037166861
738063,0.161131436442564
738079,0.166851727019498
738095,0.154093436325678
738111,0.153984895311282
738127,0.151357556878234
738143,0.153389494662318
738157,0.153494680999193
738173,0.17801312058709
738189,0.196988629599755
738205,0.241553338149085
738221,0.249091132511342
738237,0.241730134239403
738253,0.302368880360421
738269,0.268399677293719
738285,0.281285066073167
738301,0.271698100773038
738317,0.265423090186045
738333,0.257531395640191
738349,0.2511183225412
738365,0.231449552937244
738381,0.21880832290537
738397,0.212948257305376
738413,0.190585614054626
738429,0.186870222544077
738445,0.175153669827105
738461,0.174051199465047
738477,0.177004297277001
738493,0.168233141885298
738509,0.178056178868576
738522,0.235030247993558
738538,0.215958238295736
738554,0.244913645327038
738570,0.284730085112321
738586,0.324491282579066
738602,0.300786689239821
738618,0.266017881365354
738634,0.275539398320636
738650,0.248322529446161
738666,0.242350177856825
738682,0.234584655555556
738698,0.218405610542705
738714,0.206641818181818
738730,0.188276803492964
738746,0.180274370168511
738762,0.174176559546314
738778,0.168035171070932
738794,0.170563448007342
738810,0.167724403531318
738826,0.166820490275188
738842,0.197755838072934
738858,0.228939470091662
738874,0.274310533649158
738887,0.350758023660404
738903,0.322179803202134
738919,0.338349412256267
738935,0.373956523189856
738951,0.332722647967275
738967,0.357143681356874
738983,0.346574816918665
738999,0.285645111234706
739015,0.290156123075207
739031,0.259209534139897
739047,0.25384933886368
739063,0.247242585064321
739079,0.219335418460598
739095,0.212045034918338
739111,0.20579114558672
739127,0.185426858459915
