c8_evi_time,c8_mean_evi
732441,0.374335084991708
732457,0.367448144693201
732473,0.350331478026534
732489,0.335554384328358
732505,0.316271880182422
732521,0.31096524668325
732537,0.278229591625207
732553,0.250992330016583
732569,0.242177135157546
732585,0.215062593283582
732601,0.219657338308458
732617,0.221074554311774
732633,0.236018449419569
732649,0.292231695688226
732665,0.236736059286898
732678,0.250583571724709
732694,0.266066096600331
732710,0.29559725331675
732726,0.271271403399668
732742,0.316262686567164
732758,0.292186349502488
732774,0.266881654228856
732790,0.273470087064677
732806,0.268610572139304
732822,0.265372377694859
732838,0.257135758706467
732854,0.24574818615257
732870,0.223387904228856
732886,0.212460209369817
732902,0.198018926202322
732918,0.190690588723051
732934,0.188555897595356
732950,0.180207099917081
732966,0.178836214759536
732982,0.17702162106136
732998,0.173951129767828
733014,0.252260986733001
733030,0.226645128524046
733043,0.286399367744611
733059,0.331817319651741
733075,0.326564054726368
733091,0.411485074626866
733107,0.374916293532338
733123,0.357271227197347
733139,0.337054892205639
733155,0.325646735074627
733171,0.372656664593697
733187,0.357748476368159
733203,0.362695594941957
733219,0.344081084162521
733235,0.298883271144278
733251,0.272966521558872
733267,0.248223434908789
733283,0.232949077529022
733299,0.218362790215589
733315,0.203609836235489
733331,0.204212240878939
733347,0.215650248756219
733363,0.234595014510779
733379,0.252717164179104
733395,0.223615619817578
733408,0.312007887645108
733424,0.269622149668325
733440,0.254255006218906
733456,0.316430234245439
733472,0.338850891376451
733488,0.340301969320067
733504,0.3126771973466
733520,0.321864852819237
733536,0.286137220149254
733552,0.277059286898839
733568,0.278679570895522
733584,0.251985779436153
733600,0.23402960199005
733616,0.211122502072968
733632,0.198063495024876
733648,0.189016915422885
733664,0.193326741293532
733680,0.18124383291874
733696,0.182210333747927
733712,0.175910644693201
733728,0.186696465588723
733744,0.183709369817579
733760,0.184121486318408
733774,0.17576418946932
733790,0.242954881840796
733806,0.242349657960199
733822,0.234295076699834
733838,0.260098880597015
733854,0.333402290630183
733870,0.354403161276949
733886,0.347441407545605
733902,0.357904063018242
733918,0.316775663349917
733934,0.288974782338309
733950,0.289483903399668
733966,0.255319133499171
733982,0.236754498341625
733998,0.264425746268657
734014,0.235841241708126
734030,0.212878720978441
734046,0.213207742537313
734062,0.190745916252073
734078,0.223451295605307
734094,0.227567381840796
734110,0.262042703150912
734126,0.280136722636816
734139,0.324040485074627
734155,0.27112339344942
734171,0.262470470563847
734187,0.254929664179105
734203,0.2851396973466
734219,0.280946133913765
734235,0.268773973880597
734251,0.260877891791045
734267,0.26640164800995
734283,0.276631395107794
734299,0.282661411691542
734315,0.277689966832504
734331,0.262163266998341
734347,0.260720128524047
734363,0.221270657131012
734379,0.226386100746269
734395,0.226281021973466
734411,0.207913857794361
734427,0.206412987147595
734443,0.186124025704809
734459,0.183454975124378
734475,0.232605628109453
734491,0.311627767412935
734504,0.319137676202322
734520,0.28944611318408
734536,0.342058240049751
734552,0.369694568822554
734568,0.359941148424544
734584,0.348299689054726
734600,0.394950248756219
734616,0.386402104063018
734632,0.375895232172471
734648,0.358818729270315
734664,0.344703057628524
734680,0.348156788971808
734696,0.33453690920398
734712,0.296930265339967
734728,0.292801347429519
734744,0.312024015339967
734760,0.324514065091211
734776,0.302628088723051
734792,0.292003959369817
734808,0.282672854477612
734824,0.255289085820896
734840,0.27118353026534
734856,0.322566770315091
734869,0.366945750414593
734885,0.37659945066335
734901,0.346468853648425
734917,0.347426171227198
734933,0.31146076907131
734949,0.324173196517412
734965,0.357134535655058
734981,0.385141666666666
734997,0.360294827943615
735013,0.353055555555556
735029,0.355969776119403
735045,0.324130327529021
735061,0.288030120232173
735077,0.270308706467661
735093,0.257109701492537
735109,0.236666252072969
735125,0.239106395107795
735141,0.231326699834163
735157,0.23161478026534
735173,0.257461007462686
735189,0.266739199834163
735205,0.236628430762852
735221,0.312000414593698
735235,0.287123694029851
735251,0.314466334991708
735267,0.424981488391376
735283,0.38643754145937
735299,0.372550196932006
735315,0.343901844941956
735331,0.348483633913764
735347,0.308055534825871
735363,0.286708012023217
735379,0.276665723466003
735395,0.268103990464345
735411,0.243737396351576
735427,0.237105638474295
735443,0.224819071310116
735459,0.213076917495854
735475,0.207615474709784
735491,0.188271372305141
735507,0.177940039386401
735523,0.188024616500829
735539,0.203134649668325
735555,0.233365671641791
735571,0.225440060116086
735587,0.216473123963516
735600,0.258417817164179
735616,0.334000777363184
735632,0.368940308872306
735648,0.405761162935324
735664,0.39499307628524
735680,0.361656581674959
735696,0.318967164179105
735712,0.295523279436152
735728,0.290946475953565
735744,0.273226938225539
735760,0.263599771973467
735776,0.240149844527363
735792,0.231177933250415
735808,0.228776699834163
735824,0.212893014096186
735840,0.2018760986733
735856,0.198694309701492
735872,0.19270675787728
735888,0.219046227197347
735904,0.22088175787728
735920,0.203347056384743
735936,0.258220263266999
735952,0.26439311774461
735965,0.234449575041459
735981,0.209503834991708
735997,0.263401772388059
736013,0.326976150497512
736029,0.337893003731344
736045,0.310825870646766
736061,0.278959421641791
736077,0.274432027363184
736093,0.263442433665008
736109,0.25078357172471
736125,0.244717900082919
736141,0.234533675373134
736157,0.224670211442786
736173,0.210911618988391
736189,0.194256301824212
736205,0.185532794361526
736221,0.179659722222222
736237,0.175053005804312
736253,0.181132628524046
736269,0.231590360696518
736285,0.257151554726368
736301,0.234513204809287
736317,0.245940381426202
736330,0.224017216003317
736346,0.215907182835821
736362,0.198755358623549
736378,0.207919060945274
736394,0.199547543532338
736410,0.230963899253731
736426,0.233703648424544
736442,0.200906312189055
736458,0.198414127280265
736474,0.208396206467662
736490,0.201296330845771
736506,0.218745864427861
736522,0.225882089552239
736538,0.227283291873963
736554,0.226183934494196
736570,0.205481571310116
736586,0.189873559286899
736602,0.188348745854063
736618,0.194146154643449
736634,0.178567868988391
736650,0.19833357172471
736666,0.205811442786069
736682,0.276414448590381
736696,0.35958585199005
736712,0.34051769278607
736728,0.321329456882255
736744,0.404927041873963
736760,0.390814562603649
736776,0.389938287728026
736792,0.397105462271974
736808,0.333956934079601
736824,0.301963992537314
736840,0.316751347429519
736856,0.328210489220563
736872,0.301520563847429
736888,0.281251958955224
736904,0.258366324626866
736920,0.23460570066335
736936,0.225766407545605
736952,0.197218553067993
736968,0.195247958126037
736984,0.192003161276949
737000,0.190373175787728
737016,0.206645698590381
737032,0.235244195688225
737048,0.288346703980099
737061,0.318227591210613
737077,0.292463961442786
737093,0.322319610281924
737109,0.305470771144279
737125,0.258706488391376
737141,0.237036038557214
737157,0.240750663349917
737173,0.263208167495854
737189,0.244400963930348
737205,0.229816086235489
737221,0.22053703358209
737237,0.221345667495854
737253,0.209979425787728
737269,0.197973652570481
737285,0.188515008291874
737301,0.179287738391377
737317,0.19414379145937
737333,0.192797419154229
737349,0.253459152155887
737365,0.279407027363184
737381,0.254122242951907
737397,0.252944724295191
737413,0.27475388681592
737426,0.286688899253731
737442,0.364827415008292
737458,0.410073237976783
737474,0.377338121890547
737490,0.445012354892207
737506,0.372408478441128
737522,0.355912893864013
737538,0.3297739013267
737554,0.309965951492537
737570,0.2970260986733
737586,0.310510250829187
737602,0.298455037313433
737618,0.289103596600332
737634,0.287266376451078
737650,0.258833053482587
737666,0.240038816334992
737682,0.230297118573797
737698,0.250495221807629
737714,0.277445418739635
737730,0.241358602819237
737746,0.306664686981758
737762,0.299669537728027
737778,0.324035831260365
737791,0.274383271144279
737807,0.236017931177446
737823,0.230677415008292
737839,0.229152995439469
737855,0.291025383499171
737871,0.293707151741294
737887,0.301104674543947
737903,0.264602570480929
737919,0.270135012437811
737935,0.235857607794362
737951,0.222558665008292
737967,0.219888743781095
737983,0.20177799543947
737999,0.196209929519071
738015,0.194459131426202
738031,0.183973061774461
738047,0.176983084577115
738063,0.170527715588723
738079,0.177672180762853
738095,0.161246600331675
738111,0.160026513266999
738127,0.158456747512438
738143,0.166093003731343
738157,0.160810800165837
738173,0.176232296849088
738189,0.181392216003317
738205,0.247199046434494
738221,0.285622781923715
738237,0.302246838723051
738253,0.354363101160863
738269,0.333129363598673
738285,0.308183084577114
738301,0.283453150912106
738317,0.271547958126037
738333,0.259652736318408
738349,0.266428907545605
738365,0.248386328772803
738381,0.235724419568823
738397,0.218761536069652
738413,0.201114376036484
738429,0.191116345356551
738445,0.191371724709784
738461,0.194329280679933
738477,0.188805503731343
738493,0.173738774875622
738509,0.17820853026534
738522,0.254941169154229
738538,0.294226668739635
738554,0.312151907131012
738570,0.344942091625207
738586,0.378167558043118
738602,0.340461339137645
738618,0.293343128109453
738634,0.279798165422886
738650,0.287383364427861
738666,0.282065122305141
738682,0.288194527363184
738698,0.269103337479271
738714,0.250743138474295
738730,0.222541770315092
738746,0.214546382669984
738762,0.203582058457711
738778,0.186641563018242
738794,0.187724896351576
738810,0.173711494610282
738826,0.171257473051409
738842,0.224197201492537
738858,0.225733861940299
738874,0.285672657545605
738887,0.377158861940298
738903,0.338219796849088
738919,0.313845740049751
738935,0.309980483001658
738951,0.312713951077943
738967,0.361983903399668
738983,0.297183001658375
738999,0.252300456053068
739015,0.248325414593698
739031,0.239996455223881
739047,0.240365661276949
739063,0.230047346600332
739079,0.209249201907131
739095,0.20636866708126
739111,0.201927518656716
739127,0.181786940298507
